incident_id,date,time,datetime,latitude,longitude,force_type,incident_type,subject_age,subject_race,subject_gender,officer_age,officer_gender,officer_years_experience,weapon_present,injury_level,body_camera_on
UOF-02952,2021-07-07,22:00:00,2021-07-07 22:00:00,30.340474,-97.653884,Hands-On,Disturbance Call,40,Black,Female,35,Male,7,No,Moderate,Yes
UOF-01879,2021-07-08,08:54:00,2021-07-08 08:54:00,30.331772,-97.599892,Chemical Spray,Traffic Stop,51,Black,Male,37,Male,1,No,Minor,Yes
UOF-02120,2021-07-08,20:48:00,2021-07-08 20:48:00,30.358113,-97.814859,Hands-On,Suspicious Activity,44,Asian,Male,44,Male,6,No,None,Yes
UOF-01348,2021-07-08,21:57:00,2021-07-08 21:57:00,30.226903,-97.775068,Taser,Pursuit,51,White,Female,33,Male,7,No,None,Yes
UOF-04176,2021-07-09,04:41:00,2021-07-09 04:41:00,30.251317,-97.798183,Firearm,Traffic Stop,67,White,Male,43,Male,11,No,None,Yes
UOF-01660,2021-07-09,10:29:00,2021-07-09 10:29:00,30.305594,-97.704969,Hands-On,Disturbance Call,36,White,Female,41,Male,2,Yes,None,Yes
UOF-00590,2021-07-09,15:11:00,2021-07-09 15:11:00,30.342638,-97.67098,Baton,Traffic Stop,36,Hispanic,Male,44,Male,3,No,Moderate,Yes
UOF-02789,2021-07-09,16:53:00,2021-07-09 16:53:00,30.268207,-97.86219,Hands-On,Warrant Service,27,Black,Male,41,Male,7,No,Minor,No
UOF-00182,2021-07-09,17:53:00,2021-07-09 17:53:00,30.321376,-97.661634,Hands-On,Pursuit,40,Black,Male,41,Male,3,No,None,Yes
UOF-03455,2021-07-09,18:10:00,2021-07-09 18:10:00,30.300496,-97.689174,Taser,Pursuit,49,White,Male,40,Female,9,No,None,Yes
UOF-03404,2021-07-09,19:17:00,2021-07-09 19:17:00,30.335065,-97.714592,K-9,Pursuit,43,Asian,Female,48,Male,5,No,None,Yes
UOF-00267,2021-07-10,13:39:00,2021-07-10 13:39:00,30.252328,-97.748377,Chemical Spray,Domestic Violence,41,Black,Male,42,Male,25,No,Minor,No
UOF-03265,2021-07-10,16:19:00,2021-07-10 16:19:00,30.181602,-97.768637,K-9,Disturbance Call,52,White,Male,36,Male,4,No,None,Yes
UOF-04213,2021-07-10,21:12:00,2021-07-10 21:12:00,30.317792,-97.743411,Hands-On,Traffic Stop,41,Hispanic,Male,37,Male,12,No,None,Yes
UOF-02254,2021-07-10,22:26:00,2021-07-10 22:26:00,30.15578,-97.724252,Hands-On,Pursuit,30,White,Male,40,Male,8,No,Minor,Yes
UOF-04640,2021-07-10,23:43:00,2021-07-10 23:43:00,30.133395,-97.73416,Taser,Pursuit,35,White,Female,36,Male,9,No,Moderate,Yes
UOF-00748,2021-07-11,07:03:00,2021-07-11 07:03:00,30.270098,-97.737481,Chemical Spray,Warrant Service,68,Black,Female,45,Male,8,No,Moderate,Yes
UOF-00586,2021-07-11,08:18:00,2021-07-11 08:18:00,30.300541,-97.621296,Chemical Spray,Mental Health Crisis,49,Hispanic,Male,35,Male,14,Yes,Minor,Yes
UOF-04046,2021-07-11,12:16:00,2021-07-11 12:16:00,30.209067,-97.719047,Hands-On,Domestic Violence,55,Black,Male,31,Male,24,No,Fatal,Yes
UOF-00806,2021-07-11,14:29:00,2021-07-11 14:29:00,30.242327,-97.871243,Baton,Traffic Stop,36,Black,Female,25,Female,7,Yes,Minor,Yes
UOF-03242,2021-07-11,19:42:00,2021-07-11 19:42:00,30.197872,-97.741278,Hands-On,Domestic Violence,32,Hispanic,Male,41,Male,5,Yes,None,Yes
UOF-04682,2021-07-11,20:30:00,2021-07-11 20:30:00,30.226338,-97.595371,Hands-On,Disturbance Call,46,White,Male,41,Female,2,No,Moderate,Yes
UOF-00799,2021-07-11,22:14:00,2021-07-11 22:14:00,30.287838,-97.605881,Chemical Spray,Mental Health Crisis,27,Hispanic,Female,32,Male,6,Yes,None,Yes
UOF-01639,2021-07-12,07:28:00,2021-07-12 07:28:00,30.302113,-97.651145,Hands-On,Pursuit,32,Black,Male,28,Male,8,No,Severe,Yes
UOF-01526,2021-07-12,14:33:00,2021-07-12 14:33:00,30.307195,-97.764188,Chemical Spray,Mental Health Crisis,47,Hispanic,Male,53,Male,12,Yes,Moderate,No
UOF-01177,2021-07-12,16:47:00,2021-07-12 16:47:00,30.349291,-97.749691,Hands-On,Traffic Stop,36,Other,Female,32,Female,6,No,None,Yes
UOF-00392,2021-07-12,17:13:00,2021-07-12 17:13:00,30.225882,-97.71406,Hands-On,Suspicious Activity,37,Other,Male,54,Male,11,No,None,Yes
UOF-00955,2021-07-12,21:58:00,2021-07-12 21:58:00,30.284886,-97.750158,Taser,Disturbance Call,59,White,Male,25,Male,18,Yes,Minor,Yes
UOF-01709,2021-07-13,09:08:00,2021-07-13 09:08:00,30.144308,-97.785727,Hands-On,Pursuit,37,Hispanic,Male,36,Female,4,Yes,None,Yes
UOF-03319,2021-07-13,14:15:00,2021-07-13 14:15:00,30.303318,-97.74051,Chemical Spray,Pursuit,32,Hispanic,Male,45,Male,5,No,None,Yes
UOF-00595,2021-07-13,16:46:00,2021-07-13 16:46:00,30.245251,-97.766387,Chemical Spray,Pursuit,40,Black,Male,44,Male,6,No,Minor,Yes
UOF-04864,2021-07-14,09:22:00,2021-07-14 09:22:00,30.327467,-97.766401,Hands-On,Disturbance Call,57,Hispanic,Female,26,Male,4,No,None,Yes
UOF-00558,2021-07-14,18:17:00,2021-07-14 18:17:00,30.244445,-97.742612,Taser,Disturbance Call,42,Black,Male,33,Male,2,No,None,Yes
UOF-03735,2021-07-14,22:54:00,2021-07-14 22:54:00,30.195148,-97.740181,K-9,Suspicious Activity,52,Asian,Male,42,Male,7,Yes,Moderate,Yes
UOF-00221,2021-07-15,07:48:00,2021-07-15 07:48:00,30.180929,-97.768616,Baton,Mental Health Crisis,33,Other,Female,42,Male,12,Yes,None,Yes
UOF-03174,2021-07-15,11:19:00,2021-07-15 11:19:00,30.271452,-97.741774,Hands-On,Disturbance Call,26,Hispanic,Male,49,Male,19,No,Minor,No
UOF-00246,2021-07-15,17:40:00,2021-07-15 17:40:00,30.228253,-97.75652,Hands-On,Disturbance Call,58,Black,Male,28,Male,8,No,Severe,Yes
UOF-00410,2021-07-15,18:19:00,2021-07-15 18:19:00,30.246761,-97.731842,Chemical Spray,Traffic Stop,31,Black,Female,45,Male,10,Yes,None,Yes
UOF-03772,2021-07-16,11:54:00,2021-07-16 11:54:00,30.32408,-97.721546,Baton,Traffic Stop,36,White,Female,32,Male,12,No,Severe,Yes
UOF-03250,2021-07-16,13:45:00,2021-07-16 13:45:00,30.277906,-97.851561,Hands-On,Warrant Service,25,Hispanic,Male,58,Male,14,Yes,None,Yes
UOF-00974,2021-07-16,15:20:00,2021-07-16 15:20:00,30.32084,-97.651032,Hands-On,Disturbance Call,58,White,Female,52,Male,10,No,Minor,Yes
UOF-00881,2021-07-17,08:51:00,2021-07-17 08:51:00,30.301658,-97.630629,Firearm,Disturbance Call,28,Black,Male,35,Male,2,Yes,Minor,No
UOF-04229,2021-07-17,11:10:00,2021-07-17 11:10:00,30.294146,-97.742619,Chemical Spray,Disturbance Call,50,Other,Female,38,Male,6,No,None,Yes
UOF-00400,2021-07-17,17:04:00,2021-07-17 17:04:00,30.28809,-97.732356,Chemical Spray,Mental Health Crisis,49,White,Male,44,Male,9,No,None,Yes
UOF-04416,2021-07-17,19:16:00,2021-07-17 19:16:00,30.354489,-97.716036,Chemical Spray,Mental Health Crisis,30,Hispanic,Male,37,Male,18,Yes,None,Yes
UOF-01173,2021-07-17,22:12:00,2021-07-17 22:12:00,30.271885,-97.723573,Hands-On,Disturbance Call,52,White,Male,45,Male,15,No,Moderate,Yes
UOF-02233,2021-07-18,18:19:00,2021-07-18 18:19:00,30.233737,-97.839328,Chemical Spray,Warrant Service,45,Black,Male,32,Male,2,No,Minor,Yes
UOF-01405,2021-07-19,09:29:00,2021-07-19 09:29:00,30.266617,-97.740314,Hands-On,Suspicious Activity,55,White,Male,25,Male,21,Yes,Minor,Yes
UOF-04787,2021-07-19,12:31:00,2021-07-19 12:31:00,30.311396,-97.803723,Chemical Spray,Domestic Violence,55,Black,Male,39,Male,7,Yes,None,Yes
UOF-03295,2021-07-19,16:33:00,2021-07-19 16:33:00,30.281909,-97.682727,Hands-On,Mental Health Crisis,49,White,Male,46,Male,8,No,None,Yes
UOF-02298,2021-07-19,20:44:00,2021-07-19 20:44:00,30.309549,-97.84732,Taser,Domestic Violence,42,Hispanic,Female,37,Male,4,Yes,None,Yes
UOF-04857,2021-07-19,21:05:00,2021-07-19 21:05:00,30.25779,-97.627552,Baton,Pursuit,30,Hispanic,Male,34,Female,8,No,None,Yes
UOF-01477,2021-07-20,02:12:00,2021-07-20 02:12:00,30.264074,-97.731266,Taser,Suspicious Activity,47,Hispanic,Female,31,Male,6,No,None,Yes
UOF-04111,2021-07-20,08:30:00,2021-07-20 08:30:00,30.308033,-97.639103,Hands-On,Mental Health Crisis,60,Other,Male,49,Male,10,No,Moderate,Yes
UOF-00743,2021-07-20,14:14:00,2021-07-20 14:14:00,30.200235,-97.697232,Baton,Traffic Stop,44,Hispanic,Female,40,Male,2,Yes,Minor,Yes
UOF-04096,2021-07-20,15:16:00,2021-07-20 15:16:00,30.25968,-97.823738,Hands-On,Mental Health Crisis,39,White,Female,30,Male,3,No,Moderate,Yes
UOF-00355,2021-07-20,15:16:00,2021-07-20 15:16:00,30.156319,-97.78368,Chemical Spray,Traffic Stop,26,Asian,Male,46,Male,5,No,Minor,Yes
UOF-03087,2021-07-20,18:21:00,2021-07-20 18:21:00,30.294882,-97.751862,Chemical Spray,Domestic Violence,55,Hispanic,Male,35,Male,21,No,None,Yes
UOF-03439,2021-07-20,19:18:00,2021-07-20 19:18:00,30.309219,-97.816507,Hands-On,Mental Health Crisis,50,White,Male,43,Male,11,Yes,Severe,No
UOF-02991,2021-07-20,19:29:00,2021-07-20 19:29:00,30.147136,-97.734249,Taser,Pursuit,32,Black,Male,37,Male,7,No,Minor,Yes
UOF-04238,2021-07-21,02:06:00,2021-07-21 02:06:00,30.178037,-97.749856,Hands-On,Warrant Service,31,Hispanic,Male,25,Female,4,Yes,None,Yes
UOF-00996,2021-07-21,14:41:00,2021-07-21 14:41:00,30.138526,-97.732138,K-9,Domestic Violence,39,Black,Male,29,Male,7,Yes,Minor,Yes
UOF-04388,2021-07-21,17:33:00,2021-07-21 17:33:00,30.252409,-97.765814,Baton,Traffic Stop,49,Hispanic,Male,43,Male,8,Yes,None,Yes
UOF-03850,2021-07-21,22:45:00,2021-07-21 22:45:00,30.344535,-97.76576,Chemical Spray,Pursuit,32,White,Male,30,Male,9,Yes,Minor,Yes
UOF-00279,2021-07-21,23:14:00,2021-07-21 23:14:00,30.347217,-97.683219,Hands-On,Mental Health Crisis,60,Hispanic,Male,35,Male,1,No,None,Yes
UOF-04330,2021-07-22,10:08:00,2021-07-22 10:08:00,30.358628,-97.661191,Hands-On,Traffic Stop,36,White,Male,43,Male,4,No,Minor,Yes
UOF-03515,2021-07-22,15:17:00,2021-07-22 15:17:00,30.311709,-97.638177,Hands-On,Pursuit,46,Hispanic,Male,28,Male,13,Yes,Fatal,Yes
UOF-03160,2021-07-22,15:25:00,2021-07-22 15:25:00,30.210611,-97.667691,Taser,Traffic Stop,56,Black,Male,52,Male,8,No,Moderate,Yes
UOF-01747,2021-07-22,18:29:00,2021-07-22 18:29:00,30.278216,-97.824044,Hands-On,Traffic Stop,62,Hispanic,Male,25,Female,4,Yes,Minor,No
UOF-01938,2021-07-22,20:28:00,2021-07-22 20:28:00,30.336522,-97.590279,Taser,Traffic Stop,54,Black,Male,38,Male,8,Yes,Minor,Yes
UOF-00541,2021-07-22,21:58:00,2021-07-22 21:58:00,30.297414,-97.831399,Firearm,Domestic Violence,45,Black,Male,54,Male,8,Yes,None,No
UOF-04843,2021-07-23,10:07:00,2021-07-23 10:07:00,30.324627,-97.678389,Hands-On,Traffic Stop,33,Hispanic,Female,27,Female,4,No,None,Yes
UOF-02385,2021-07-23,14:44:00,2021-07-23 14:44:00,30.260661,-97.842439,Taser,Traffic Stop,42,Black,Male,38,Male,23,Yes,None,Yes
UOF-03371,2021-07-23,15:43:00,2021-07-23 15:43:00,30.240108,-97.763908,Hands-On,Disturbance Call,43,White,Male,38,Male,4,No,None,Yes
UOF-00632,2021-07-23,17:18:00,2021-07-23 17:18:00,30.330102,-97.661735,Hands-On,Traffic Stop,47,Hispanic,Male,35,Male,2,Yes,Severe,Yes
UOF-04196,2021-07-23,17:25:00,2021-07-23 17:25:00,30.263094,-97.741999,Chemical Spray,Disturbance Call,21,Hispanic,Male,46,Male,10,No,None,No
UOF-03322,2021-07-23,22:49:00,2021-07-23 22:49:00,30.340461,-97.646191,Hands-On,Traffic Stop,34,Other,Male,25,Male,4,Yes,None,Yes
UOF-00817,2021-07-23,23:51:00,2021-07-23 23:51:00,30.231721,-97.769383,Hands-On,Suspicious Activity,50,White,Male,43,Male,5,No,None,Yes
UOF-03401,2021-07-24,15:16:00,2021-07-24 15:16:00,30.355999,-97.751979,Hands-On,Disturbance Call,59,Black,Male,35,Male,16,Yes,Minor,Yes
UOF-02273,2021-07-24,18:04:00,2021-07-24 18:04:00,30.210439,-97.724139,Taser,Traffic Stop,47,Black,Male,42,Male,4,No,Minor,Yes
UOF-00556,2021-07-24,19:13:00,2021-07-24 19:13:00,30.377096,-97.76499,Taser,Domestic Violence,30,Hispanic,Male,35,Female,10,No,None,Yes
UOF-04988,2021-07-25,09:01:00,2021-07-25 09:01:00,30.359162,-97.720175,Hands-On,Disturbance Call,64,Black,Male,49,Male,15,No,None,Yes
UOF-01379,2021-07-25,11:18:00,2021-07-25 11:18:00,30.315509,-97.801404,Taser,Pursuit,38,Black,Male,42,Male,9,Yes,Fatal,No
UOF-03382,2021-07-25,13:54:00,2021-07-25 13:54:00,30.311782,-97.66845,Hands-On,Mental Health Crisis,43,White,Male,38,Female,4,No,None,No
UOF-00078,2021-07-25,16:44:00,2021-07-25 16:44:00,30.32842,-97.760872,Baton,Mental Health Crisis,31,White,Male,25,Male,11,No,None,Yes
UOF-01900,2021-07-25,18:10:00,2021-07-25 18:10:00,30.279849,-97.733548,Taser,Disturbance Call,32,Black,Female,47,Male,6,No,None,Yes
UOF-00717,2021-07-25,19:18:00,2021-07-25 19:18:00,30.24768,-97.845098,Hands-On,Warrant Service,36,White,Female,37,Male,9,No,Minor,Yes
UOF-04387,2021-07-25,20:56:00,2021-07-25 20:56:00,30.344714,-97.626168,Chemical Spray,Suspicious Activity,42,Black,Female,33,Female,7,Yes,Minor,Yes
UOF-00261,2021-07-26,13:20:00,2021-07-26 13:20:00,30.328219,-97.607954,K-9,Disturbance Call,37,Hispanic,Male,35,Male,1,Yes,Minor,Yes
UOF-03489,2021-07-26,19:39:00,2021-07-26 19:39:00,30.218245,-97.780475,K-9,Disturbance Call,26,Black,Male,30,Male,16,No,None,Yes
UOF-03400,2021-07-27,18:44:00,2021-07-27 18:44:00,30.362218,-97.621871,Chemical Spray,Disturbance Call,42,White,Male,36,Male,9,No,Minor,No
UOF-03380,2021-07-27,19:49:00,2021-07-27 19:49:00,30.255497,-97.770154,Hands-On,Traffic Stop,39,Black,Male,40,Female,3,No,Minor,No
UOF-01347,2021-07-28,15:34:00,2021-07-28 15:34:00,30.265226,-97.726572,Baton,Domestic Violence,37,Asian,Male,51,Female,6,No,None,Yes
UOF-00652,2021-07-28,19:35:00,2021-07-28 19:35:00,30.265543,-97.783824,Hands-On,Traffic Stop,40,Black,Male,29,Male,7,Yes,Minor,Yes
UOF-00730,2021-07-28,19:54:00,2021-07-28 19:54:00,30.303607,-97.677902,Hands-On,Domestic Violence,51,Other,Male,25,Male,5,No,None,No
UOF-04074,2021-07-29,15:48:00,2021-07-29 15:48:00,30.205429,-97.77546,Hands-On,Pursuit,36,Hispanic,Male,48,Male,7,No,None,Yes
UOF-04442,2021-07-29,17:51:00,2021-07-29 17:51:00,30.373737,-97.730673,Taser,Warrant Service,37,Black,Female,32,Male,10,No,None,No
UOF-04691,2021-07-29,18:12:00,2021-07-29 18:12:00,30.32277,-97.718786,Hands-On,Mental Health Crisis,42,Hispanic,Male,39,Male,8,No,Moderate,Yes
UOF-03051,2021-07-29,19:39:00,2021-07-29 19:39:00,30.270229,-97.715079,Taser,Mental Health Crisis,50,Hispanic,Male,25,Female,6,Yes,None,Yes
UOF-02194,2021-07-29,22:47:00,2021-07-29 22:47:00,30.253143,-97.883337,Hands-On,Disturbance Call,38,Asian,Male,39,Male,5,Yes,None,Yes
UOF-02240,2021-07-30,01:06:00,2021-07-30 01:06:00,30.18035,-97.792196,K-9,Pursuit,59,Black,Female,46,Female,14,Yes,None,Yes
UOF-00029,2021-07-30,14:35:00,2021-07-30 14:35:00,30.155073,-97.728626,K-9,Suspicious Activity,37,Hispanic,Male,43,Male,7,No,None,Yes
UOF-00688,2021-07-30,15:19:00,2021-07-30 15:19:00,30.173377,-97.75689,Hands-On,Mental Health Crisis,29,White,Female,36,Male,5,No,Minor,Yes
UOF-03419,2021-07-30,16:14:00,2021-07-30 16:14:00,30.169389,-97.740865,Taser,Domestic Violence,34,Hispanic,Male,35,Male,9,Yes,None,Yes
UOF-01059,2021-07-30,20:38:00,2021-07-30 20:38:00,30.140057,-97.771071,Hands-On,Mental Health Crisis,22,Black,Male,31,Male,7,Yes,Minor,Yes
UOF-02021,2021-07-30,21:00:00,2021-07-30 21:00:00,30.197689,-97.737069,Hands-On,Domestic Violence,69,Black,Female,33,Male,8,No,Fatal,Yes
UOF-04753,2021-07-30,21:42:00,2021-07-30 21:42:00,30.385445,-97.731804,Taser,Pursuit,61,White,Male,33,Male,22,No,Moderate,Yes
UOF-02386,2021-07-31,07:42:00,2021-07-31 07:42:00,30.289313,-97.751892,Hands-On,Mental Health Crisis,42,Black,Male,28,Male,14,No,None,Yes
UOF-04066,2021-07-31,16:27:00,2021-07-31 16:27:00,30.18296,-97.69792,Chemical Spray,Traffic Stop,69,Black,Male,32,Male,4,No,Moderate,Yes
UOF-04880,2021-07-31,19:09:00,2021-07-31 19:09:00,30.186355,-97.736974,Taser,Warrant Service,36,Hispanic,Male,38,Male,13,Yes,None,Yes
UOF-00957,2021-08-01,03:01:00,2021-08-01 03:01:00,30.242574,-97.835904,Firearm,Domestic Violence,37,White,Male,36,Male,10,Yes,Moderate,Yes
UOF-01455,2021-08-01,05:17:00,2021-08-01 05:17:00,30.291272,-97.772886,Hands-On,Mental Health Crisis,37,Asian,Male,41,Male,12,No,Moderate,No
UOF-01402,2021-08-01,07:50:00,2021-08-01 07:50:00,30.351272,-97.742168,Hands-On,Traffic Stop,38,White,Male,33,Male,13,Yes,Minor,No
UOF-04384,2021-08-01,08:00:00,2021-08-01 08:00:00,30.376812,-97.73576,Taser,Traffic Stop,34,Hispanic,Male,41,Male,3,No,None,Yes
UOF-04535,2021-08-01,11:28:00,2021-08-01 11:28:00,30.190439,-97.75686,Hands-On,Pursuit,50,Hispanic,Male,25,Male,8,No,Minor,Yes
UOF-01466,2021-08-01,17:45:00,2021-08-01 17:45:00,30.213148,-97.777064,Hands-On,Warrant Service,42,Black,Male,41,Female,5,No,None,Yes
UOF-02538,2021-08-02,06:30:00,2021-08-02 06:30:00,30.27358,-97.749636,Taser,Disturbance Call,36,Other,Male,32,Female,13,No,Minor,Yes
UOF-01916,2021-08-02,13:18:00,2021-08-02 13:18:00,30.275183,-97.803983,Baton,Traffic Stop,50,White,Male,53,Male,8,Yes,Minor,No
UOF-03355,2021-08-02,22:41:00,2021-08-02 22:41:00,30.361799,-97.777949,Taser,Mental Health Crisis,28,Hispanic,Female,38,Male,7,No,Minor,Yes
UOF-04902,2021-08-03,09:27:00,2021-08-03 09:27:00,30.343802,-97.780951,Hands-On,Traffic Stop,25,Other,Male,25,Female,4,No,Severe,Yes
UOF-03977,2021-08-03,17:18:00,2021-08-03 17:18:00,30.239639,-97.806253,Hands-On,Suspicious Activity,40,White,Female,44,Male,8,Yes,None,Yes
UOF-01686,2021-08-03,18:44:00,2021-08-03 18:44:00,30.134127,-97.738197,Baton,Mental Health Crisis,41,White,Female,50,Male,6,No,None,Yes
UOF-04484,2021-08-04,19:40:00,2021-08-04 19:40:00,30.232467,-97.83611,Hands-On,Domestic Violence,26,Black,Male,40,Male,6,Yes,Moderate,Yes
UOF-02654,2021-08-04,20:56:00,2021-08-04 20:56:00,30.229749,-97.821559,Chemical Spray,Pursuit,31,Black,Male,42,Female,8,No,None,Yes
UOF-03203,2021-08-05,20:04:00,2021-08-05 20:04:00,30.260444,-97.74504,Hands-On,Disturbance Call,39,Black,Male,36,Male,8,No,None,No
UOF-00494,2021-08-06,06:38:00,2021-08-06 06:38:00,30.241949,-97.869945,Hands-On,Disturbance Call,62,Hispanic,Female,35,Male,5,No,Moderate,No
UOF-02111,2021-08-06,07:21:00,2021-08-06 07:21:00,30.28399,-97.800756,Taser,Disturbance Call,29,Black,Female,40,Male,5,No,Severe,Yes
UOF-00774,2021-08-06,19:44:00,2021-08-06 19:44:00,30.174453,-97.711359,Baton,Pursuit,42,White,Male,47,Male,7,No,Minor,Yes
UOF-00588,2021-08-06,20:09:00,2021-08-06 20:09:00,30.276958,-97.771405,Hands-On,Domestic Violence,42,Hispanic,Female,37,Male,19,No,None,No
UOF-03372,2021-08-07,02:21:00,2021-08-07 02:21:00,30.256367,-97.7023,Hands-On,Traffic Stop,46,Hispanic,Male,33,Male,3,Yes,Moderate,Yes
UOF-01023,2021-08-07,05:10:00,2021-08-07 05:10:00,30.367823,-97.79173,Chemical Spray,Pursuit,32,Asian,Female,36,Male,16,No,Severe,No
UOF-00198,2021-08-07,05:19:00,2021-08-07 05:19:00,30.203091,-97.775053,Hands-On,Traffic Stop,36,White,Male,42,Male,8,No,None,Yes
UOF-02200,2021-08-07,16:54:00,2021-08-07 16:54:00,30.28826,-97.72096,Firearm,Disturbance Call,29,Hispanic,Female,37,Male,15,Yes,None,Yes
UOF-04292,2021-08-07,18:03:00,2021-08-07 18:03:00,30.246171,-97.732484,Taser,Domestic Violence,38,Other,Female,25,Female,8,Yes,None,No
UOF-03222,2021-08-07,19:33:00,2021-08-07 19:33:00,30.236308,-97.757997,Firearm,Traffic Stop,47,White,Male,44,Male,9,No,Severe,Yes
UOF-01468,2021-08-08,00:43:00,2021-08-08 00:43:00,30.339149,-97.732401,Hands-On,Traffic Stop,60,Black,Male,40,Male,7,Yes,None,Yes
UOF-00826,2021-08-08,07:16:00,2021-08-08 07:16:00,30.35344,-97.73047,Hands-On,Disturbance Call,63,Black,Male,34,Male,8,No,Moderate,Yes
UOF-02768,2021-08-08,10:27:00,2021-08-08 10:27:00,30.390826,-97.694929,Hands-On,Disturbance Call,31,White,Male,42,Male,8,Yes,None,Yes
UOF-00868,2021-08-08,13:06:00,2021-08-08 13:06:00,30.329604,-97.748677,Taser,Mental Health Crisis,32,Hispanic,Male,53,Male,9,Yes,None,Yes
UOF-02632,2021-08-09,00:22:00,2021-08-09 00:22:00,30.203514,-97.73269,Chemical Spray,Disturbance Call,51,Hispanic,Female,45,Male,12,No,Severe,Yes
UOF-02485,2021-08-09,07:03:00,2021-08-09 07:03:00,30.319621,-97.592878,Taser,Disturbance Call,44,White,Male,36,Male,4,No,None,Yes
UOF-00150,2021-08-09,15:56:00,2021-08-09 15:56:00,30.325244,-97.689169,Chemical Spray,Disturbance Call,48,Hispanic,Male,34,Male,6,No,None,Yes
UOF-03707,2021-08-09,18:59:00,2021-08-09 18:59:00,30.237278,-97.813001,Baton,Disturbance Call,50,Black,Male,45,Male,6,No,Moderate,Yes
UOF-00315,2021-08-09,19:02:00,2021-08-09 19:02:00,30.220587,-97.798563,Hands-On,Warrant Service,44,Hispanic,Male,30,Female,14,No,Minor,Yes
UOF-01147,2021-08-09,22:29:00,2021-08-09 22:29:00,30.334667,-97.753173,Hands-On,Disturbance Call,29,Black,Male,25,Male,8,No,Minor,Yes
UOF-03247,2021-08-10,05:47:00,2021-08-10 05:47:00,30.338645,-97.775031,Chemical Spray,Traffic Stop,37,Hispanic,Male,32,Male,14,Yes,Severe,Yes
UOF-00100,2021-08-10,14:35:00,2021-08-10 14:35:00,30.367428,-97.76031,Hands-On,Disturbance Call,34,White,Male,58,Male,3,No,None,Yes
UOF-02822,2021-08-10,15:21:00,2021-08-10 15:21:00,30.255476,-97.695643,Hands-On,Domestic Violence,50,Black,Male,30,Male,12,No,Minor,Yes
UOF-03077,2021-08-10,19:05:00,2021-08-10 19:05:00,30.296241,-97.752935,Chemical Spray,Disturbance Call,51,Hispanic,Male,36,Male,9,No,Fatal,Yes
UOF-04671,2021-08-10,20:34:00,2021-08-10 20:34:00,30.141709,-97.757846,Chemical Spray,Suspicious Activity,38,Black,Male,29,Male,16,No,None,No
UOF-01453,2021-08-11,15:21:00,2021-08-11 15:21:00,30.225664,-97.800302,Taser,Traffic Stop,49,White,Male,25,Male,2,No,Minor,Yes
UOF-00463,2021-08-11,19:38:00,2021-08-11 19:38:00,30.223216,-97.738889,Hands-On,Traffic Stop,24,Black,Male,29,Male,11,Yes,None,Yes
UOF-02511,2021-08-12,06:07:00,2021-08-12 06:07:00,30.256827,-97.73276,Taser,Domestic Violence,44,White,Male,42,Male,14,No,None,Yes
UOF-01530,2021-08-13,05:23:00,2021-08-13 05:23:00,30.193906,-97.823216,Taser,Traffic Stop,34,White,Male,39,Male,6,No,None,Yes
UOF-01396,2021-08-13,16:22:00,2021-08-13 16:22:00,30.348112,-97.633245,Baton,Pursuit,52,Hispanic,Male,25,Male,21,No,Severe,Yes
UOF-01800,2021-08-13,18:47:00,2021-08-13 18:47:00,30.284865,-97.793569,Hands-On,Warrant Service,36,Black,Male,33,Male,9,No,None,Yes
UOF-03022,2021-08-13,21:04:00,2021-08-13 21:04:00,30.303834,-97.658998,Taser,Suspicious Activity,31,White,Male,34,Male,10,Yes,None,Yes
UOF-00156,2021-08-14,08:28:00,2021-08-14 08:28:00,30.343878,-97.757596,Hands-On,Disturbance Call,63,Black,Male,25,Male,22,Yes,Minor,Yes
UOF-02129,2021-08-14,14:43:00,2021-08-14 14:43:00,30.359808,-97.657488,Taser,Disturbance Call,36,Black,Male,46,Female,5,No,None,Yes
UOF-03200,2021-08-14,17:59:00,2021-08-14 17:59:00,30.267442,-97.781753,Hands-On,Warrant Service,35,Hispanic,Male,52,Male,8,No,None,Yes
UOF-02157,2021-08-14,21:37:00,2021-08-14 21:37:00,30.306147,-97.728597,Taser,Disturbance Call,25,Hispanic,Male,49,Male,9,No,None,Yes
UOF-03851,2021-08-15,23:37:00,2021-08-15 23:37:00,30.358152,-97.61258,Taser,Domestic Violence,37,Hispanic,Male,40,Female,19,Yes,Minor,Yes
UOF-00850,2021-08-16,09:03:00,2021-08-16 09:03:00,30.233565,-97.74901,Taser,Warrant Service,38,White,Female,25,Male,16,No,None,Yes
UOF-04262,2021-08-16,18:52:00,2021-08-16 18:52:00,30.214458,-97.752257,Chemical Spray,Traffic Stop,37,White,Male,45,Female,4,Yes,None,Yes
UOF-02423,2021-08-16,19:47:00,2021-08-16 19:47:00,30.289578,-97.698676,Hands-On,Traffic Stop,40,White,Male,44,Male,4,No,None,Yes
UOF-02946,2021-08-16,20:58:00,2021-08-16 20:58:00,30.224849,-97.789212,Hands-On,Suspicious Activity,48,Hispanic,Male,25,Male,3,No,None,Yes
UOF-00001,2021-08-17,01:17:00,2021-08-17 01:17:00,30.332101,-97.667248,Hands-On,Domestic Violence,48,Hispanic,Male,50,Male,9,No,Moderate,Yes
